Date,AAPL,AMZN,FB,GOOG,MSFT
2010-12-09,30.459569931030273,174.85000610351562,,293.8388671875,21.986404418945312
2010-12-10,30.535764694213867,175.6199951171875,,294.1915588378906,22.19749641418457
2010-12-13,30.641502380371094,174.25,,295.3887939453125,22.124425888061523
2010-12-14,30.510047912597656,173.94000244140625,,295.5328369140625,22.424833297729492
2010-12-15,30.51671028137207,175.57000732421875,,293.24273681640625,22.611570358276367
2010-12-16,30.60149574279785,178.0399932861328,,293.94317626953125,22.725238800048828
2010-12-17,30.54052734375,177.5800018310547,,293.4911193847656,22.652162551879883
2010-12-20,30.69293975830078,183.2899932861328,,295.60736083984375,22.579097747802734
2010-12-21,30.88249969482422,184.75,,299.58648681640625,22.790184020996094
2010-12-22,30.973941802978516,184.75999450683594,,300.7886657714844,22.887615203857422
2010-12-23,30.82535743713379,182.58999633789062,,300.1627197265625,22.97692108154297
2010-12-27,30.92823028564453,182.13999938964844,,299.24371337890625,22.790184020996094
2010-12-28,31.003480911254883,181.08999633789062,,297.52490234375,22.741477966308594
2010-12-29,30.9863338470459,183.3699951171875,,298.55816650390625,22.708999633789062
2010-12-30,30.831069946289062,182.75,,297.4950866699219,22.611570358276367
2010-12-31,30.726293563842773,180.0,,295.0658874511719,22.66028594970703
2011-01-03,31.394041061401367,184.22000122070312,,300.22235107421875,22.717117309570312
2011-01-04,31.557884216308594,185.00999450683594,,299.11456298828125,22.806427001953125
2011-01-05,31.81602668762207,187.4199981689453,,302.56707763671875,22.733354568481445
2011-01-06,31.790306091308594,185.86000061035156,,304.7677917480469,23.39911460876465
2011-01-07,32.01797103881836,185.49000549316406,,306.228271484375,23.22049903869629
2011-01-10,32.6209602355957,184.67999267578125,,305.1204833984375,22.91197395324707
2011-01-11,32.54380416870117,184.33999633789062,,306.0146789550781,22.822668075561523
2011-01-12,32.80860900878906,184.0800018310547,,306.44189453125,23.17991065979004
2011-01-13,32.928646087646484,185.52999877929688,,306.35247802734375,22.887615203857422
2011-01-14,33.19535827636719,188.75,,310.0732727050781,22.97692108154297
2011-01-18,32.44949722290039,191.25,,317.74835205078125,23.26921272277832
2011-01-19,32.277076721191406,186.8699951171875,,313.83380126953125,23.114946365356445
2011-01-20,31.690288543701172,181.9600067138672,,311.3598937988281,23.017518997192383
2011-01-21,31.122554779052734,177.4199981689453,,303.93817138671875,22.74959945678711
2011-01-24,32.14468002319336,176.85000610351562,,303.56561279296875,23.041879653930664
2011-01-25,32.52093505859375,176.6999969482422,,307.9520568847656,23.098711013793945
2011-01-26,32.75432205200195,175.38999938964844,,306.2580871582031,23.36664390563965
2011-01-27,32.693359375,184.4499969482422,,306.40216064453125,23.439712524414062
2011-01-28,32.01607131958008,171.13999938964844,,298.5531921386719,22.530378341674805
2011-01-31,32.32279968261719,169.63999938964844,,298.240234375,22.514141082763672
2011-02-01,32.86671829223633,172.11000061035156,,303.54571533203125,22.725238800048828
2011-02-02,32.7990837097168,173.52999877929688,,304.0226135253906,22.68464469909668
2011-02-03,32.71526336669922,173.7100067138672,,303.1036071777344,22.44919204711914
2011-02-04,33.006752014160156,175.92999267578125,,303.51593017578125,22.546615600585938
2011-02-07,33.51924133300781,176.42999267578125,,305.16021728515625,22.895734786987305
2011-02-08,33.83549880981445,183.05999755859375,,307.1920166015625,22.96068572998047
2011-02-09,34.11745071411133,185.3000030517578,,306.2580871582031,22.708999633789062
2011-02-10,33.772621154785156,186.2100067138672,,306.228271484375,22.327404022216797
2011-02-11,33.9926643371582,189.25,,310.23223876953125,22.124425888061523
2011-02-14,34.21461486816406,190.4199981689453,,312.0454406738281,22.10818862915039
2011-02-15,34.2832145690918,189.02999877929688,,310.0583801269531,22.018346786499023
2011-02-16,34.590885162353516,186.6199951171875,,310.0931396484375,22.067352294921875
2011-02-17,34.13078689575195,187.75999450683594,,310.6097717285156,22.2225284576416
2011-02-18,33.39349365234375,186.5,,313.00421142578125,22.100019454956055
2011-02-22,32.255165100097656,180.4199981689453,,303.1334228515625,21.716171264648438
2011-02-23,32.637149810791016,176.67999267578125,,303.684814453125,21.716171264648438
2011-02-24,32.66191482543945,177.75,,302.4429016113281,21.863176345825195
2011-02-25,33.16489028930664,177.24000549316406,,303.0489501953125,21.683502197265625
2011-02-28,33.645931243896484,173.2899932861328,,304.7181091308594,21.708003997802734
2011-03-01,33.27442932128906,169.44000244140625,,298.4389343261719,21.364988327026367
2011-03-02,33.54208755493164,172.02000427246094,,298.453857421875,21.299650192260742
2011-03-03,34.25082015991211,172.7899932861328,,302.8105163574219,21.397655487060547
2011-03-04,34.292720794677734,171.6699981689453,,298.369384765625,21.193477630615234
2011-03-07,33.850730895996094,169.0800018310547,,293.9183349609375,21.005634307861328
2011-03-08,33.88882827758789,166.88999938964844,,294.2412414550781,21.160816192626953
2011-03-09,33.575435638427734,169.0500030517578,,293.9729919433594,21.144479751586914
2011-03-10,33.02293395996094,166.13999938964844,,288.2750549316406,20.75246238708496
2011-03-11,33.52971649169922,168.07000732421875,,286.49163818359375,20.97296714782715
2011-03-14,33.679264068603516,166.72999572753906,,283.1533508300781,20.981142044067383
2011-03-15,32.90482711791992,165.0800018310547,,282.93975830078125,20.73612403869629
2011-03-16,31.435949325561523,164.6999969482422,,276.75,20.246103286743164
2011-03-17,31.876998901367188,160.97000122070312,,278.8662414550781,20.237932205200195
2011-03-18,31.49881935119629,161.82000732421875,,278.71722412109375,20.254274368286133
2011-03-21,32.320899963378906,164.52000427246094,,286.3873291015625,20.687129974365234
2011-03-22,32.50187683105469,162.60000610351562,,286.794677734375,20.662616729736328
2011-03-23,32.31040954589844,165.32000732421875,,289.19903564453125,20.858631134033203
2011-03-24,32.86100769042969,171.10000610351562,,291.54876708984375,21.079143524169922
2011-03-25,33.486846923828125,170.97999572753906,,287.9968566894531,20.92396354675293
2011-03-28,33.3820686340332,169.35000610351562,,285.8210144042969,20.75246238708496
2011-03-29,33.43159866333008,174.6199951171875,,288.9854431152344,20.817792892456055
2011-03-30,33.209651947021484,179.4199981689453,,289.0400695800781,20.915800094604492
2011-03-31,33.19821548461914,180.1300048828125,,291.4841613769531,20.73612403869629
2011-04-01,32.82194900512695,180.1300048828125,,293.9878845214844,20.809627532958984
2011-04-04,32.50092697143555,182.94000244140625,,291.9411926269531,20.866792678833008
2011-04-05,32.28183364868164,185.2899932861328,,282.7062683105469,21.054641723632812
2011-04-06,32.20086669921875,182.75999450683594,,285.2348327636719,21.35681915283203
2011-04-07,32.204689025878906,184.91000366210938,,288.1260070800781,21.397655487060547
2011-04-08,31.917001724243164,184.7100067138672,,287.21197509765625,21.291486740112305
2011-04-11,31.511201858520508,184.0399932861328,,286.81951904296875,21.21798324584961
2011-04-12,31.663604736328125,180.47999572753906,,283.46136474609375,20.94029998779297
2011-04-13,32.01892852783203,182.2899932861328,,286.2780456542969,20.93213653564453
2011-04-14,31.665525436401367,181.82000732421875,,287.3858337402344,20.760623931884766
2011-04-15,31.19304084777832,180.00999450683594,,263.63531494140625,20.71978759765625
2011-04-18,31.611230850219727,178.33999633789062,,261.7177734375,20.482948303222656
2011-04-19,32.18372344970703,178.82000732421875,,259.0799255371094,20.540117263793945
2011-04-20,32.61713790893555,183.8699951171875,,261.1663513183594,21.038307189941406
2011-04-21,33.40683364868164,185.88999938964844,,260.8533935546875,20.84229850769043
2011-04-25,33.62688064575195,185.4199981689453,,260.82855224609375,20.915800094604492
2011-04-26,33.38016128540039,182.3000030517578,,264.6884460449219,21.389488220214844
2011-04-27,33.35443878173828,196.6300048828125,,267.1424865722656,21.544660568237305
2011-04-28,33.03056335449219,195.07000732421875,,267.246826171875,21.814170837402344
2011-04-29,33.3525276184082,195.80999755859375,,270.2920227050781,21.16897964477539
2011-05-02,32.985801696777344,201.19000244140625,,267.5399169921875,20.956636428833008
2011-05-03,33.16868209838867,198.4499969482422,,265.2200012207031,21.079143524169922
2011-05-04,33.2991943359375,199.97000122070312,,266.1638488769531,21.283323287963867
2011-05-05,33.03056335449219,197.11000061035156,,265.4087829589844,21.06280517578125
2011-05-06,33.02198028564453,197.60000610351562,,265.9204406738281,21.128141403198242
2011-05-09,33.11152648925781,200.8000030517578,,267.1027526855469,21.09547996520996
2011-05-10,33.287750244140625,203.94000244140625,,269.57666015625,20.96480369567871
2011-05-11,33.07628631591797,204.3800048828125,,265.9949645996094,20.71162986755371
2011-05-12,33.01340866088867,206.07000732421875,,265.7962646484375,20.678951263427734
2011-05-13,32.43521499633789,202.55999755859375,,263.06402587890625,20.442110061645508
2011-05-16,31.749353408813477,192.50999450683594,,257.53497314453125,20.06642723083496
2011-05-17,32.01988220214844,194.80999755859375,,263.5160827636719,20.15685272216797
2011-05-18,32.37519073486328,197.08999633789062,,263.19317626953125,20.296600341796875
2011-05-19,32.438053131103516,198.8000030517578,,263.9085388183594,20.32126235961914
2011-05-20,31.93224334716797,198.64999389648438,,260.3218688964844,20.13219451904297
2011-05-23,31.854137420654297,196.22000122070312,,257.52008056640625,19.86913299560547
